Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Population2010,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010101,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.1,,,5.9,6.4,"6,121","(32.38856047450, -90.1001598448)",HLTHOUT,CANCER,2836000,28049010101,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010102,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.5,,,5.3,5.7,"5,673","(32.39140734350, -90.1326233954)",HLTHOUT,CANCER,2836000,28049010102,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010201,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,,,4.6,4.9,"3,250","(32.38572617530, -90.1617212870)",HLTHOUT,CANCER,2836000,28049010201,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010202,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.1,,,5.8,6.4,"6,137","(32.38448405570, -90.1837056957)",HLTHOUT,CANCER,2836000,28049010202,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010203,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,,,5,5.5,"2,892","(32.37778630530, -90.2193404986)",HLTHOUT,CANCER,2836000,28049010203,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010301,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.2,,,5.9,6.5,"3,284","(32.36590870390, -90.2611724340)",HLTHOUT,CANCER,2836000,28049010301,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010500,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.2,,,5.9,6.5,77,"(32.38910515870, -90.2686162692)",HLTHOUT,CANCER,2836000,28049010500,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010801,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.6,,,4.4,4.9,"1,604","(32.30961725710, -90.2991097228)",HLTHOUT,CANCER,2836000,28049010801,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.5,,,4.3,4.7,"4,494","(32.26794925540, -90.2976834720)",HLTHOUT,CANCER,2836000,28049010808,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.7,,,4.5,4.9,"2,093","(32.25623044120, -90.3139868721)",HLTHOUT,CANCER,2836000,28049010809,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010901,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,,,4.7,5,"2,764","(32.32458033960, -90.2730968105)",HLTHOUT,CANCER,2836000,28049010901,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010902,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,,,5.6,6.1,"1,819","(32.30203333860, -90.2663131694)",HLTHOUT,CANCER,2836000,28049010902,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011001,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5,,,4.8,5.2,"5,718","(32.28206712330, -90.2675496365)",HLTHOUT,CANCER,2836000,28049011001,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011002,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,,,4.1,4.5,"4,390","(32.26102724460, -90.2651304690)",HLTHOUT,CANCER,2836000,28049011002,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,48.3,,,47,49.5,"1,047","(32.31971920070, -90.2062608176)",UNHBEH,OBESITY,2836000,28049002000,Obesity
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011101,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,,,4.7,5.1,"2,827","(32.24709232410, -90.2706288247)",HLTHOUT,CANCER,2836000,28049011101,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011102,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,,,5.6,5.9,"5,056","(32.22514021270, -90.2603643583)",HLTHOUT,CANCER,2836000,28049011102,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011103,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5,,,4.8,5.1,"1,171","(32.22895091420, -90.2151651714)",HLTHOUT,CANCER,2836000,28049011103,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011400,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.3,,,5,5.5,"1,272","(32.31137793650, -90.1880062695)",HLTHOUT,CANCER,2836000,28049011400,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011500,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.6,,,2.5,2.7,"3,581","(32.29520597850, -90.2068443548)",HLTHOUT,CANCER,2836000,28049011500,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28089030105,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,0.9,,,0.8,1,622,"(32.40552312580, -90.1578816308)",HLTHOUT,CANCER,2836000,28089030105,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28121020207,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,*,Estimates suppressed for population less than 50,,,1,"(32.29591289980, -90.0677891779)",HLTHOUT,CANCER,2836000,28121020207,Cancer (except skin)
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000100,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.2,,,6.9,7.6,"4,584","(32.37609661250, -90.1333490224)",HLTHOUT,CASTHMA,2836000,28049000100,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,,,6.9,7.7,"5,395","(32.36047793340, -90.1295873326)",HLTHOUT,CASTHMA,2836000,28049000200,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000301,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.3,,,10.4,12.5,"2,637","(32.36652281280, -90.1634025553)",HLTHOUT,CASTHMA,2836000,28049000301,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000302,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10,,,9.3,10.9,"4,050","(32.37007983740, -90.1547605542)",HLTHOUT,CASTHMA,2836000,28049000302,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,,,8.5,9.2,"3,373","(32.35418459710, -90.1641486204)",HLTHOUT,CASTHMA,2836000,28049000400,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000500,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,,,9.9,11.5,"6,041","(32.36078832360, -90.1824183353)",HLTHOUT,CASTHMA,2836000,28049000500,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000600,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,,,9.6,11.3,"3,442","(32.35001680040, -90.2038372112)",HLTHOUT,CASTHMA,2836000,28049000600,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,10,12,"5,710","(32.34221709760, -90.2571613241)",HLTHOUT,CASTHMA,2836000,28049000700,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000800,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.2,,,11.4,13.1,"4,483","(32.34017976460, -90.2268185213)",HLTHOUT,CASTHMA,2836000,28049000800,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000900,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,10,11.9,"2,015","(32.34364829120, -90.2098240871)",HLTHOUT,CASTHMA,2836000,28049000900,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001000,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.8,,,9.9,11.8,"1,509","(32.33057466510, -90.2089575618)",HLTHOUT,CASTHMA,2836000,28049001000,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001100,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.3,,,10.6,12.1,"1,827","(32.32944540950, -90.1955300324)",HLTHOUT,CASTHMA,2836000,28049001100,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.3,,,10.5,12.2,"1,823","(32.34165531800, -90.1880337023)",HLTHOUT,CASTHMA,2836000,28049001200,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001300,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8,,,7.7,8.4,"4,143","(32.33800962870, -90.1721630218)",HLTHOUT,CASTHMA,2836000,28049001300,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,,,6.1,6.8,"3,076","(32.34003474210, -90.1387066293)",HLTHOUT,CASTHMA,2836000,28049001400,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001500,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.2,,,6.8,7.8,"3,264","(32.31954566920, -90.1687404216)",HLTHOUT,CASTHMA,2836000,28049001500,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001600,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,,,9.1,10.2,"3,886","(32.31490244060, -90.1794376322)",HLTHOUT,CASTHMA,2836000,28049001600,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001900,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,,,10.4,11.9,"1,950","(32.31992239850, -90.1980304796)",HLTHOUT,CASTHMA,2836000,28049001900,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002000,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,,,11,12.5,"1,047","(32.31971920070, -90.2062608176)",HLTHOUT,CASTHMA,2836000,28049002000,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002100,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,,,10.2,12,"3,257","(32.31519377390, -90.2240153221)",HLTHOUT,CASTHMA,2836000,28049002100,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,,,10.7,12.8,"2,450","(32.32308629230, -90.2352663163)",HLTHOUT,CASTHMA,2836000,28049002200,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002300,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.1,,,11.1,13.3,"2,518","(32.31467270510, -90.2454096274)",HLTHOUT,CASTHMA,2836000,28049002300,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,,,9.8,11.7,"4,565","(32.30344286940, -90.2303837936)",HLTHOUT,CASTHMA,2836000,28049002400,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002500,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,10.2,11.6,"2,388","(32.30820122600, -90.2084021164)",HLTHOUT,CASTHMA,2836000,28049002500,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002700,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.1,,,9.5,10.8,"1,377","(32.29602092340, -90.1767733078)",HLTHOUT,CASTHMA,2836000,28049002700,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003000,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11,,,10.5,11.6,"2,104","(32.27958474950, -90.2022037077)",HLTHOUT,CASTHMA,2836000,28049003000,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.2,,,10.2,12.5,"1,586","(32.29400433770, -90.2226483173)",HLTHOUT,CASTHMA,2836000,28049003200,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003300,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,,,10.3,12.2,"6,508","(32.28126124930, -90.2392578521)",HLTHOUT,CASTHMA,2836000,28049003300,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.1,,,11,13.3,"3,832","(32.28088560680, -90.2219754256)",HLTHOUT,CASTHMA,2836000,28049003400,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003500,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,,,10.4,12.5,"3,931","(32.26269200490, -90.2228454457)",HLTHOUT,CASTHMA,2836000,28049003500,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003600,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,,,9.8,11.3,"3,952","(32.26312596220, -90.2457588861)",HLTHOUT,CASTHMA,2836000,28049003600,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003700,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,,,9.8,11.4,"2,926","(32.25058252260, -90.2349934614)",HLTHOUT,CASTHMA,2836000,28049003700,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003800,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,,,9.7,11.3,"3,019","(32.24523108600, -90.2219378426)",HLTHOUT,CASTHMA,2836000,28049003800,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010101,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,,,8,9,"6,121","(32.38856047450, -90.1001598448)",HLTHOUT,CASTHMA,2836000,28049010101,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010102,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,,,8.3,9.6,"5,673","(32.39140734350, -90.1326233954)",HLTHOUT,CASTHMA,2836000,28049010102,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010201,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.8,,,10.1,11.6,"3,250","(32.38572617530, -90.1617212870)",HLTHOUT,CASTHMA,2836000,28049010201,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010202,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,,,8.9,10.5,"6,137","(32.38448405570, -90.1837056957)",HLTHOUT,CASTHMA,2836000,28049010202,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010203,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11,,,10.1,11.8,"2,892","(32.37778630530, -90.2193404986)",HLTHOUT,CASTHMA,2836000,28049010203,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010301,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,,,9.8,11.5,"3,284","(32.36590870390, -90.2611724340)",HLTHOUT,CASTHMA,2836000,28049010301,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010500,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,,,8.6,10.3,77,"(32.38910515870, -90.2686162692)",HLTHOUT,CASTHMA,2836000,28049010500,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010801,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.4,,,11.3,13.5,"1,604","(32.30961725710, -90.2991097228)",HLTHOUT,CASTHMA,2836000,28049010801,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,,,8.9,10.4,"4,494","(32.26794925540, -90.2976834720)",HLTHOUT,CASTHMA,2836000,28049010808,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,,,8.2,9.6,"2,093","(32.25623044120, -90.3139868721)",HLTHOUT,CASTHMA,2836000,28049010809,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010901,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.5,,,9.8,11.4,"2,764","(32.32458033960, -90.2730968105)",HLTHOUT,CASTHMA,2836000,28049010901,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010902,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11,,,10.2,11.8,"1,819","(32.30203333860, -90.2663131694)",HLTHOUT,CASTHMA,2836000,28049010902,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011001,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,10.2,11.7,"5,718","(32.28206712330, -90.2675496365)",HLTHOUT,CASTHMA,2836000,28049011001,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011002,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,,,9.6,10.8,"4,390","(32.26102724460, -90.2651304690)",HLTHOUT,CASTHMA,2836000,28049011002,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011101,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,,8.8,10.1,"2,827","(32.24709232410, -90.2706288247)",HLTHOUT,CASTHMA,2836000,28049011101,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011102,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,,,8.4,9.2,"5,056","(32.22514021270, -90.2603643583)",HLTHOUT,CASTHMA,2836000,28049011102,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011103,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,,,8.3,9.3,"1,171","(32.22895091420, -90.2151651714)",HLTHOUT,CASTHMA,2836000,28049011103,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,,,10.9,12.9,"1,272","(32.31137793650, -90.1880062695)",HLTHOUT,CASTHMA,2836000,28049011400,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011500,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,,,10.6,12.8,"3,581","(32.29520597850, -90.2068443548)",HLTHOUT,CASTHMA,2836000,28049011500,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28089030105,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,,,9.4,15.5,622,"(32.40552312580, -90.1578816308)",HLTHOUT,CASTHMA,2836000,28089030105,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28121020207,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,*,Estimates suppressed for population less than 50,,,1,"(32.29591289980, -90.0677891779)",HLTHOUT,CASTHMA,2836000,28121020207,Current Asthma
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000100,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.3,,,4.8,6.1,"4,584","(32.37609661250, -90.1333490224)",HLTHOUT,CHD,2836000,28049000100,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000200,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.3,,,4.7,5.9,"5,395","(32.36047793340, -90.1295873326)",HLTHOUT,CHD,2836000,28049000200,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000301,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.4,,,4,4.8,"2,637","(32.36652281280, -90.1634025553)",HLTHOUT,CHD,2836000,28049000301,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000302,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.6,,,4.1,5,"4,050","(32.37007983740, -90.1547605542)",HLTHOUT,CHD,2836000,28049000302,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000400,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,,,6.1,7,"3,373","(32.35418459710, -90.1641486204)",HLTHOUT,CHD,2836000,28049000400,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000500,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,,,6.9,8.4,"6,041","(32.36078832360, -90.1824183353)",HLTHOUT,CHD,2836000,28049000500,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000600,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,,8.3,10.5,"3,442","(32.35001680040, -90.2038372112)",HLTHOUT,CHD,2836000,28049000600,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,,,5.1,6.4,"5,710","(32.34221709760, -90.2571613241)",HLTHOUT,CHD,2836000,28049000700,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000800,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,,,8.5,10,"4,483","(32.34017976460, -90.2268185213)",HLTHOUT,CHD,2836000,28049000800,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000900,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11,,,9.7,12.2,"2,015","(32.34364829120, -90.2098240871)",HLTHOUT,CHD,2836000,28049000900,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001000,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,,,9.5,11.9,"1,509","(32.33057466510, -90.2089575618)",HLTHOUT,CHD,2836000,28049001000,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001100,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14,,,12.9,15.1,"1,827","(32.32944540950, -90.1955300324)",HLTHOUT,CHD,2836000,28049001100,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001200,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,,,9,10.8,"1,823","(32.34165531800, -90.1880337023)",HLTHOUT,CHD,2836000,28049001200,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001300,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,,,5.1,6.3,"4,143","(32.33800962870, -90.1721630218)",HLTHOUT,CHD,2836000,28049001300,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001400,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,,,5.3,6.6,"3,076","(32.34003474210, -90.1387066293)",HLTHOUT,CHD,2836000,28049001400,Coronary Heart Disease
2015,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001500,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.3,,,3,3.6,"3,264","(32.31954566920, -90.1687404216)",HLTHOUT,CHD,2836000,28049001500,Coronary Heart Disease
